,tenure,MonthlyCharges,TotalCharges,Churn,services,avg_price,extra_charges,gender_Male,SeniorCitizen_1,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,has_internet_1,fiber_optic_1,family_status_Family,family_status_SingleNoKids,family_status_SingleParent,Contract2^MultipleLinesNo_1,TechSupportNo^OnlineSecurityNo_1
11,0.648306097572489,0.020097041258930748,0.4654069206025001,0.0,0.0,0.4110268378063011,0.4698965192850433,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,0.9494411996512406,0.9101071171812486,0.9308236691030833,0.0,0.5555555555555556,0.3331388564760793,0.6886843166241091,1.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0000000000000002
13,0.9100126570100423,0.9276407936433371,0.9111881504117765,1.0,0.7777777777777778,0.20142940490081684,0.5620884289746011,1.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0000000000000002
14,0.752660071020175,0.9368293503368552,0.8087347625426375,0.0,0.7777777777777778,0.2093057176196033,0.43636607982798087,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,0.0
15,0.9900484131249909,0.9746789423831832,0.9844631819360974,0.0,0.8888888888888888,0.18815635939323225,0.3928907404918709,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,0.9999999999999999,0.0,0.0,0.0,0.0
16,0.9239074570288178,0.06596891667498472,0.651390554914733,0.0,0.0,0.470536756126021,0.5699502755006056,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17,0.9967296390259341,0.9428683673457053,0.9735153415490485,0.0,0.6666666666666667,0.28125520920153363,0.7615911839806484,1.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,1.0,0.0,0.0
18,0.5384065599032098,0.5909681522596959,0.5437074195369349,1.0,0.3333333333333333,0.23074679113185537,0.5333960489181571,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
19,0.7118915419153377,0.8522815072775116,0.749091877184833,0.0,0.5555555555555556,0.27304550758459745,0.5394436231689297,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0000000000000002
20,0.0,0.41430100979959283,0.12162617372097773,1.0,0.3333333333333333,0.09466161026837802,0.5016126864668737,1.0,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0000000000000002
21,0.5810382621965611,0.0435254421069462,0.38719879806255586,0.0,0.0,0.4407817969661611,0.5491197419701663,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.05288139721134799,0.011302701688893801,1.0,0.0,0.4530338389731622,0.5016126864668737,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,0.9494411996512406,0.6345986180488026,0.852113218826079,0.0,0.5555555555555556,0.09714119019836637,0.4600860099449008,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
24,0.9100126570100423,0.6319177217288852,0.8251297900240768,0.0,0.4444444444444444,0.16493582263710618,0.4345518075527492,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
25,0.7952917733135263,0.5919345671153791,0.717069145611706,0.0,0.4444444444444444,0.134830805134189,0.674170138422256,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,0.0
26,0.9002684555126956,0.9047596106716767,0.9016198525914814,1.0,0.6666666666666667,0.24449908318053004,0.3945034269587434,1.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,1.0,0.9999999999999999,0.0,0.0,0.0,1.0000000000000002
27,0.0,0.26893526020936753,0.07725322424407444,1.0,0.1111111111111111,0.27625437572928824,0.5016126864668737,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,1.0000000000000002
28,1.0,0.8534660758432373,0.9494641637750422,0.0,1.0,0.06359393232205368,0.6743717242306153,1.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
29,0.6624817708958916,0.675757533954971,0.6622009828592952,1.0,0.4444444444444444,0.2006417736289382,0.5107512431124861,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,1.0000000000000002
30,0.9967296390259341,0.8883880452293789,0.9593309412776301,0.0,0.7777777777777778,0.16926779463243874,0.6009272947184523,0.0,0.9999999999999999,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,0.0
31,0.16207652439312226,0.8836566882066803,0.3696903189091356,0.0,0.5555555555555556,0.3048424737456243,0.5141782018545904,1.0,0.9999999999999999,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0000000000000002
32,0.7706556402309497,0.6875917041174513,0.750099276282855,0.0,0.5555555555555556,0.13360560093348894,0.38281145007391604,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
33,0.0,0.05420467933103512,0.011706634051270037,0.0,0.0,0.45478413068844814,0.5016126864668737,1.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
34,0.0,0.4848412793169792,0.14315861739636593,0.0,0.1111111111111111,0.5396732788798133,0.5016126864668737,1.0,0.9999999999999999,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0000000000000002
35,1.0,0.9077073645485026,0.9706072451894694,0.0,0.6666666666666667,0.2472495415902651,0.42245665905120433,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,0.9999999999999999,0.0,0.0,0.0,0.0
36,0.3763300355100874,0.7155038580624051,0.46039311035670755,1.0,0.22222222222222218,0.5609684947491249,0.544080096761189,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0000000000000002
37,0.8952397241077966,0.7532096887492581,0.854109734048288,0.0,0.3333333333333333,0.40227537922987167,0.3571428571428576,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0000000000000002
38,0.8245582952890138,0.9411140318393062,0.8541533652434135,1.0,0.7777777777777778,0.21302508751458576,0.5911839806477629,1.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0000000000000002
39,0.5606926531244064,0.8966365727386801,0.6640247321447917,1.0,0.6666666666666667,0.236997832972162,0.46257223491466276,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0000000000000002
40,0.5384065599032098,0.5333125026847899,0.5265984626225233,0.0,0.22222222222222218,0.3258459743290548,0.5282220131702738,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,1.0000000000000002
41,0.9934128884082309,0.711659751739235,0.9057940561385296,0.0,0.6666666666666667,0.09372395399233208,0.463512968687005,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
42,0.6624817708958916,0.06854836160458178,0.5056207697569941,0.0,0.0,0.47403733955659283,0.4135868834834038,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
43,0.9687767553256542,0.788093316697925,0.9054290281016144,0.0,0.8888888888888888,0.05824581874756904,0.728867087757022,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,0.0
44,0.5997544082425732,0.7631109219569263,0.6446404933627499,0.0,0.7777777777777778,0.0810968494749125,0.5139094207767783,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
45,0.9100126570100423,0.8183154367952711,0.8697930262346755,0.0,0.4444444444444444,0.3392648774795799,0.8158177664292445,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0000000000000002
46,0.16207652439312226,0.5300699174439626,0.26743727295453407,0.0,0.22222222222222218,0.32234539089848313,0.5036285445504647,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0000000000000002
47,0.16207652439312226,0.7934161676279795,0.3320033560848854,1.0,0.3333333333333333,0.4534714119019838,0.5246606638892631,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0000000000000002
48,0.9239074570288178,0.7874242137757771,0.8822811652861879,0.0,0.7777777777777778,0.09663068844807465,0.40646418492138237,1.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,0.0
49,0.9900484131249909,0.6711991945261037,0.8836778887336314,0.0,0.6666666666666667,0.06846974495749292,0.7331003897325636,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
50,0.8794701318790142,0.8534660758432373,0.8669332245987165,0.0,0.5555555555555556,0.2742123687281214,0.5580567128074193,0.0,0.9999999999999999,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0000000000000002
51,0.633215248920404,0.9034143238375665,0.7055776061084209,1.0,0.6666666666666667,0.24324887481246876,0.5823814003494162,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,0.0
52,0.752660071020175,0.713969534989371,0.7391487990843925,0.0,0.6666666666666667,0.0952242040340057,0.48125251982260536,0.0,0.9999999999999999,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
53,0.48622957317936677,0.7934161676279795,0.5732382001501574,1.0,0.4444444444444444,0.31231038506417746,0.5176051605966951,0.0,0.9999999999999999,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0000000000000002
54,0.9573682977066486,0.7535664839927392,0.8912480994077012,0.0,0.7777777777777778,0.0751896149358226,0.5481790081978233,0.0,0.9999999999999999,1.0,0.0,0.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
55,0.6758469512137553,0.8833770631350886,0.739139499379677,1.0,0.5555555555555556,0.30455075845974333,0.45531514581373594,1.0,0.9999999999999999,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0000000000000002
56,0.9687767553256542,0.9063694934852278,0.9479667582518969,0.0,0.6666666666666667,0.24599933322220374,0.4569278322806097,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,0.9999999999999999,0.0,0.0,0.0,0.0
57,0.9796543909278451,0.9515546115093259,0.9666177097507274,0.0,0.8888888888888888,0.1694865810968495,0.6109393898669535,1.0,0.9999999999999999,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,1.0,0.9999999999999999,0.0,0.0,0.0,0.0
58,0.8245582952890138,0.16696897601698013,0.6294844028770553,0.0,0.1111111111111111,0.18436406067677946,0.43979303857008567,0.0,0.0,1.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
59,1.0,0.9468567635710807,0.9836052385056604,0.0,0.7777777777777778,0.21805717619603268,0.3488106437306827,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,0.0
60,0.9002684555126956,0.9109046439344528,0.9001703070004811,0.0,0.6666666666666667,0.2502500416736123,0.5236527348474672,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.9999999999999999,1.0,0.0,0.0,0.0,0.0,1.0000000000000002
61,0.9573682977066486,0.8513913530363317,0.9240758867165393,0.0,0.5555555555555556,0.2721703617269546,0.42541325090713744,1.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,1.0000000000000002
62,1.0,0.4463145831889867,0.8246737140102137,0.0,0.3333333333333333,0.1161026837806301,0.5946109393898683,1.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0
63,0.6758469512137553,0.5831732099964263,0.6405457492930836,0.0,0.4444444444444444,0.12852975495915983,0.531312995565113,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,0.0,0.0
